idtbl_pregunta,titulo,respuesta,id_usuario_creador,fecha_creacion,id_usuario_ultima_modificacion,fecha_ultima_modificacion,id_producto,id_estado,fecha_ult_actualizacion_keywords,keywords_rag,Vigencia,estado_carga,dias_vigencia,justificacion_garante,justificacion_curador,publicado_workplace,fecha_publicacion
4256,¿Cuál es el significado de los códigos del estado del proceso de un crédito que aparecen en FM2000?,Los siguientes son los procesos que determinan el estado del estudio de crédito en FM2000:Proceso 950 o 601 Solicitud radicadaProceso 028 o 142 o 628 Solicitud aprobadaProceso 090Solicitud NegadaProceso 31 o 145 o 631Visto bueno abogadoProceso 33 o 146 o 633Condiciones para desembolsoProceso 099 o 635Crédito desembolsado,88,2020-01-24 00:00:00,88.0,2025-01-28 00:00:00,171,3,2025-04-23 00:00:00,"credito, codigos_estado, fm2000",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
7551,¿Cómo realizar la devolución del cobro de un cheque de gerencia o chequera PNCN?,"Para realizar la devolución del cobro de un cheque de gerencia debes:Solicitar autorización del ejecutivo de cuenta o Director Comercial, debido a que el ajuste va contra el P &amp; G de la oficina.El funcionario de oficina debe ingresar a Elevate por la máscara 611 Ingresos y Egresos y motivo de egreso 25 para hacer el descuento y cargarlo al PYGRealizar el abono a la cuenta mediante Elevate por medio de la máscara 621 Notas Débito y Crédito y motivo de ingreso 18.Si necesitan hacer el reintegro de una chequera persona natural con negocio (PNCN): el reintegro se realiza por medio de Elevate con la máscara 621 Notas Débito y Crédito y la nota crédito 84.Para tener en cuenta:Una vez indicado el timbre del egreso 25 deben reportarlo al GRP conceptos especiales &lt;grpconceptosespeciales@davivienda.com&gt; junto con los soportes correspondientes .Actualmente solo se genera cobro a los chequesde gerencia que solicitan las personas Jurídicas.En caso que se efectúe el cobro en PN corresponde a un error o falla del sistema y no requiere autorización por ser un incidente.",88,2020-01-24 00:00:00,88.0,2025-01-29 00:00:00,398,3,2025-04-23 00:00:00,"cheque_gerencia, devolucion_cobro, procedimiento",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
1970,¿Qué es el crédito fijo de libre inversión?,"Es un crédito fijo destinado a cubrir cualquier necesidad personal de libre inversión, Fidelidad y/o compra de cartera. Se le otorga a clientes queSe otorga de acuerdo con la capacidad de endeudamiento del cliente, con un plazo máximo de 60 meses.El valor mínimo del producto es $3 Millones.Tasa fija durante la vigencia del crédito, siempre y cuando se mantengan las condiciones iniciales.No requiere codeudor.Cuenta con seguro de deudores que cubre el saldo de la deuda en caso de muerte o incapacidad.Sin costo por estudio del crédito.No tiene sanción por prepago.Para conocer más información del producto revisar en el site de Conecta. https://sites.google.com/davivienda.com/conecta/personas/consumo/herramientas-comerciales https://storage.cloud.google.com/adjuntos-preguntas-prod/1738611646157Banner2 Rojo-3 (10).pngarchivo.png https://sites.google.com/davivienda.com/conecta/personas/consumo/crediexpress/cx-fijo",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,162,3,2025-04-23 00:00:00,"credito_fijo, libre_inversion, credito",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
6185,¿Cómo radicar reclamaciones por cobro de GMF 4 x 1000?,"Si el cliente te solicita el reintegro y/o exención del cobro del GMF 4X1000, debes solicitarle los documentos que lo acreditan como exento de impuestos y adicional el cliente debe presentar una carta con la solicitud por escrito según normatividad art 879 del Estatuto tributario (Verifica concepto unificado 1466 de 2017, Artículo 879). Ejemplo de personas que pueden ser exentas: Notarios, pensionados, empleados consulares y familiares.⚠️ Diligencia el formulario Reintegros y Marcaciones GMF para cada caso que cumpla con la normatividad del artículo 879 del Estatuto tributario:Para radicación de reintegros GMF que cumplen la normatividad del artículo 879 del Estatuto tributario.Para radicación marcaciones GMF exentos totales, que cumplen uno de los 30 numerales del artículo 879 del Estatuto Tributario:Personas Jurídicas (Incluyendo Notarías y pensionados).Demarcaciones (Personas Jurídicas según normatividad antes mencionada).Puedes consultar la traza o el estado de las solicitudes en las siguientes consultas WEB:Consulta WEB para marcaciones GMFConsulta WEB para Reintegros GMF☝ Ten en cuenta:De acuerdo al Decreto 449 N° 11 no es procedente realizar el reintegro de valores causados antes de la identificación y solicitud de marcación de cuentas.Las solicitudes que no cuenten con toda la documentación y se encuentren incompletas serán devueltas.Para otras solicitudes del impuesto GMF ingresa aquí☝ Los documentos que debes solicitar son: https://storage.cloud.google.com/adjuntos-preguntas-prod/1738531529641Banner2 Rojo-1 (6).pngarchivo.png https://docs.google.com/forms/d/e/1FAIpQLSfzNCjz-y1dqoatMKGywc4QAJIMlcEQR2N2Jpj-DQAxWbOX-Q/viewform https://script.google.com/a/davivienda.com/macros/s/AKfycbyXqE8EjOmTPsMxOzn579I3Uqbop9vpffWEZZXZQOrM7bmIVgg/exec https://script.google.com/a/macros/davivienda.com/s/AKfycbwlkJ82ZUxjtRp_bkMSZeeEOkD-Gks3ftlV5rQRiwGvZBw8Kfsyo5-EQUjaJw3BNypM/exec https://script.google.com/a/macros/davivienda.com/s/AKfycbzhZZO9ujV4pqJvgg0J0cFmGdwzbgMUwcaFLQNqhdptTr5ceOP9aT2GzW51c_GQI1Hedg/exec",96,2020-01-24 00:00:00,96.0,2025-02-03 00:00:00,126,3,2025-04-23 00:00:00,"gmf, exoneracion, devolucion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
601,¿Qué significa la causal de negación en FM 2000 Cuentas embargadas vigentes?,Significa que el cliente reporta en las centrales de riesgo cuentas embargadas vigentes. En este caso se debe informar al cliente que posee un reporte de cuentas embargadas en Datacrédito el cual le exige cumplir permanencia de 6 meses a partir del desembargo de esta y si ya cumplió dicha permanencia debe anexar el oficio de desembargo de la misma.,88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"cuenta, embargue_vigente, causal_negacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
610,¿A que se refiere la causal de negación en FM2000 Excedente represteo menor a $5 MM?,"Significa que no se cumple con el excedente mínimo para abono en cuenta. Se debe tener en cuenta lo siguiente:Si el saldo a recoger por una o más obligaciones de libranza consumo es mayor o igual a $10 millones el excedente debe ser mínimo $7 millones.Si el saldo a recoger por una o más obligaciones de libranza consumo es menor a $10 millones el excedente debe ser mínimo $5 millones.Para Banca Rural, el cliente debe cumplir con dos condiciones: Vivir en una ciudad rural y haber tramitado la solicitud en una oficina rural.Si no cumple alguna de las dos se le aplica el abono en cuenta de $7 mm o $5 mm según el saldo a recoger; si cumple con las dos condiciones el abono a cuenta es mínimo $1 Millón.Nota:Esta última instrucción Banca Rural $1mm solo aplica paralibranza.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito, causal_negacion, excedente_represteo",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
616,"¿En qué tipo de cuentas no es posible realizar el desembolso de un crédito de consumo, libranza o vehículo?","No es posible realizar el desembolso del crédito a cuentas AFC, Ahorro Programado ni Cuenta Rentable. En este caso se debe validar que el tipo de cuenta que se relaciona en la solicitud para su desembolso esté vigente y activa, que corresponda a una cuenta individual, sin embargos vigentes y a nombre del cliente como persona natural, posterior a su corrección es necesario enviar de nuevo la información para su trámite.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito, desembolso, cuenta",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
649,"¿Se puede tener en cuenta una pensión por sustitución, como soporte de ingreso?","De acuerdo a las políticas de crédito vigentes los ingresos provenientes de pensión por sustitución o sobreviviente se tienen en cuenta únicamente para clientes mayores de 25 años de edad, si es menor no cumple con la edad requerida para pensión por sustitución.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"pension_sustitucion, soporte_ingreso, credito",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
650,"¿Que significa la causal de negación en FM2000 ""Cliente no cumple antigüedad laboral debe soportar continuidad""?","De acuerdo a la actividad laboral el cliente debe cumplir una antigüedad mínima requerida en dicha actividad, si no cumple con la antigüedad laboral mínima requerida para el producto solicitado se niega la solicitud.La antigüedad no necesariamente tiene que ser en el contrato actual, se puede demostrar con las certificaciones de los empleos anteriores.Para poder sumar la antigüedad, la interrupción entre la fecha de terminación y fecha de inicio de un empleo a otro no debe superar 3 meses. Aplica para todas las actividades laborales excepto independientes y pensionados.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito, causal_negacion, antiguedad_laboral",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
662,"¿Qué significa la causal de negación en FM2000 ""El plazo  no coincide con la oferta""?","Teniendo en cuenta que son productos ofrecidos, se debe mantener las condiciones originales queregistran en 360 y las capacitaciones de cada campaña en Conecta.Nota: Las campañas en 360 exigen que la solicitud de créditos se diligencie correctamente, relacionando el número de la oferta si aplica y elproducto solicitado debe coincidir exactamente con lo relacionado en la solicitud.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito, causal_negacion, plazo_oferta",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
1456,¿Que tipo de documentos no es válido como soporte de ingresos?,"Documentos como movimiento de cuentas, contratos laborales, extractos de persona jurídica, registros presupuestales no son validos cómo soportes de ingresos.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"documento_soporte, libranza, ingreso",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
3859,"¿Por qué se genera la negación de ""Cliente no vinculable""?",Esta negación obedece a que el cliente aparece en listas restrictivas. Si deseas dar continuidad a la solicitud debes gestionar el desbloqueo del cliente a través del procedimiento establecido.,88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"vinculacion, negacion_cliente, cliente_no_vinculable",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
5142,¿Es posible enviar una solicitud de Crédito con un producto o cupo diferente al que la herramienta de preaprobación de Datacrédito preaprueba?,"No es viable, ya que la herramienta de pre aprobación está diseñada para otorgar los productos y montos de acuerdo a las políticas de crédito establecidas por el Banco y a la capacidad de pago del cliente, por esta razón, no se puede enviar por un producto diferente al que pre aprueba la herramienta. En cuánto al cupo, este aplica para un monto menor o igual al de la Pre Aprobado.Para productos de libranza no sólo se debe enviar la solicitud con el cupo y con el producto que pre aprobó la herramienta sino también con el plazo registrado en el momento de la pre aprobado.",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito, solicitud_cupo, preaprobacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
6898,¿Se puede otorgar un crédito de consumo a un cliente residente en el exterior?,No se puede otorgar ya que los ingresos del cliente deben ser originados de su labor dentro del territorio nacional.,88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"credito_consumo, cliente_exterior, residente_exterior",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
6909,¿Qué actividades económicas aplican para Seguro de Desempleo para crédito Libranza?,"Las actividades económicas que aplican para seguro de desempleo son:Carrera Militar.Ingeniería Militar.Agregado Militar.Miembros de Fuerzas de seguridad (Incluye Agentes de Tránsito)Escoltas.Guardas de seguridad (celadores)Personal de seguridad - transporte de valores.Minero.Auxiliar de vuelo.Pensionados (obligatoriamente debe sustentar ingresos adicionales).Piloto.Miembro de tripulación.Empleados contrato indefinido.Empleados contrato de prestación de servicios, solo convenios autorizados con antigüedad de un año y Actividades mixtas (EI, EP, EIP, IP)",88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,171,3,2025-04-23 00:00:00,"seguro_desempleo, credito_libranza, actividad_economica",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
3896,¿Dónde encuentro el Directorio administrativo y operativo?,Consúltalo aquí Directorio Administrativo y Operativo . https://drive.google.com/drive/folders/1C5lak4rKHcwBr_SUxoQ4Oke7xRjv_Lnq,88,2020-01-24 00:00:00,88.0,2025-02-03 00:00:00,394,3,2025-08-05 00:00:00,"directorio_administrativo, directorio_operativo, ubicacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
6052,¿En qué consiste la entrega directa de saldos de cuenta de fallecido?,"El establecimiento bancario puede, a su juicio, pagar el saldo de una cuenta de ahorros, corriente, o de dineros representados en certificados de depósito a término CDT o chequesde gerencia, depósitos electrónicos, Daviplata, al cónyuge sobreviviente, al compañero o compañera permanente, herederos, o a uno u otros conjuntamente, según el caso, si algúnheredero fallece pueden reclamar sus hijos (en caso de existir), siempre que no hubiera albacea nombrado o administrador de los bienes de sucesión. Como condición de este pagoel establecimiento bancario puede requerir la presentación de las debidas renuncias, la expedición de un documento de garantía por la persona a quien el pago se haga y el recibodel caso, como constancia de pago.El monto que se debe tener en cuenta para la entrega directa de saldos sin juicio de sucesión equivale al valor total sin exceder el límite que se determine anualmente por la Superintendencia Financiera de Colombia, entidad que mediante Carta Circular 60 de 2023 (octubre 9) fijó la suma actual en $82.515.392,oo. Este monto resulta de la sumatoria de todos los productos del cliente con el Banco y no es viable hacer la entrega fraccionada de los mismos. Se exceptúan los recursos depositados en fondos de inversión y acciones los cuales no son susceptibles de entrega directa ya que requieren sucesión. En cualquier Oficina es viable realizar la entrega directa de dineros sin juicio de sucesión y esta es la responsable de verificar los documentos.Si no existen hijos, padres, hermanos ni sobrinos del cliente fallecido, se debe exigir juicio de sucesión ya que en este caso el ICBF puede reclamar.El Estatuto Orgánico del Sistema Financiero (Decreto 663 de 1993) artículo 127 numeral 7 y el articulo 5 de la Ley 1555 de 2012 artículo 5°",92,2020-01-24 00:00:00,92.0,2025-02-03 00:00:00,183,3,2025-04-23 00:00:00,"documentos, entrega_dineros, sucesion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
